"SubscriptionName","SubscriptionId","ResourceGroup","VaultName","Location","DefenderForKeyVaultOn","LoggingEnabled","VaultRecoverable","SoftDeleteEnabled","PurgeProtectionEnabled","RbacEnabled","UsesPrivateEndpoints","PrivateEndpointConnectionCount","AllKeysHaveExpiry","KeysMissingExpiry","AnyKeyHasRotationPolicy","KeysWithoutRotationPolicy","AllSecretsHaveExpiry","SecretsMissingExpiry","HasSecretsStored"
"ACS-GOV-INTERNAL","7d60dde1-7547-4e12-b5a2-6332016880bb","ACS-DEVTEST-INT-EAST-MGMT-RG","acs-mgmtkv-devtest","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ACS-GOV-INTERNAL","7d60dde1-7547-4e12-b5a2-6332016880bb","ACS-DEVTEST-INT-EAST-MGMT-RG","ACSDEVTESTEASTAVDKV","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ACS-GOV-INTERNAL","7d60dde1-7547-4e12-b5a2-6332016880bb","ACS-DEVTEST-INT-SOUTHWEST-MGMT-RG","ACSDEVTESTSOUTHWESTAVDKV","usgovarizona","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ACS-GOV-INTERNAL","7d60dde1-7547-4e12-b5a2-6332016880bb","ACS-PROD-INT-EAST-MGMT-RG","acs-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ACS-GOV-INTERNAL","7d60dde1-7547-4e12-b5a2-6332016880bb","ACS-PROD-INT-EAST-MGMT-RG","ACSPRODEASTAVDKV","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ACS-GOV-INTERNAL","7d60dde1-7547-4e12-b5a2-6332016880bb","ACS-PROD-INT-SOUTHWEST-MGMT-RG","ACSPRODSOUTHWESTAVDKV","usgovarizona","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ADE-GOV-INTERNAL","ca58df44-ef7e-4dc1-ad44-7ffad036cc3d","ADE-PROD-INT-EAST-MGMT-RG","ade-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AES-GOV-INTERNAL","241bf85b-51d9-45de-ae54-480774137c45","AES-DEVTEST-INT-EAST-AES-RG","eas-mgmtkv-devtest","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AES-GOV-INTERNAL","241bf85b-51d9-45de-ae54-480774137c45","AES-PREPROD-INT-EAST-AES-RG","EAS-East2-Key-Vault","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AES-GOV-INTERNAL","241bf85b-51d9-45de-ae54-480774137c45","AES-PREPROD-INT-EAST-AES-RG","EASservers5244kv","usgovarizona","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AES-GOV-INTERNAL","241bf85b-51d9-45de-ae54-480774137c45","AES-PREPROD-INT-EAST-AES-RG","OALMigration1242kv","usgovarizona","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AES-GOV-INTERNAL","241bf85b-51d9-45de-ae54-480774137c45","AES-PROD-INT-EAST-AES-RG","eas-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AES-GOV-INTERNAL","241bf85b-51d9-45de-ae54-480774137c45","AES-PROD-INT-EAST-MGMT-RG","aes-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ALC-GOV-INTERNAL","8601eb2d-619d-44ce-8ec0-109b64a5b1e9","ALC-PREPROD-INT-EAST-AIFOUNDRY-RG","alcaifoundry8814329268","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ALC-GOV-INTERNAL","8601eb2d-619d-44ce-8ec0-109b64a5b1e9","ALC-PREPROD-INT-EAST-ALCOVE-RG","vac20akvalc401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ALC-GOV-INTERNAL","8601eb2d-619d-44ce-8ec0-109b64a5b1e9","ALC-PROD-INT-EAST-ALCOVE-RG","vac20akvalc201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"ALC-GOV-INTERNAL","8601eb2d-619d-44ce-8ec0-109b64a5b1e9","ALC-PROD-INT-EAST-MGMT-RG","alc-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AWM-GOV-INTERNAL","26b60dfe-5e8a-47ef-a88f-8e4c20f59a25","AWM-DEVTEST-INT-SOUTH-AWM-RG","VAC21KEYAWM800","usgovtexas","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AWM-GOV-INTERNAL","26b60dfe-5e8a-47ef-a88f-8e4c20f59a25","AWM-PREPROD-INT-SOUTH-AWM-RG","VAC21KEYAWM400","usgovtexas","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AWM-GOV-INTERNAL","26b60dfe-5e8a-47ef-a88f-8e4c20f59a25","AWM-PROD-INT-EAST-MGMT-RG","awm-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AWM-GOV-INTERNAL","26b60dfe-5e8a-47ef-a88f-8e4c20f59a25","AWM-PROD-INT-SOUTH-AWM-RG","VAC21KEYAWM200","usgovtexas","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"AZG-GOV-INTERNAL","4e77e218-f7e1-49ea-8ddd-b2909ab9a320","AZG-PROD-INT-EAST-MGMT-RG","azg-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"BHL-GOV-INTERNAL","84f38fed-6103-4723-adbb-f8d9fb07e02c","BHL-PROD-INT-EAST-MGMT-RG","bhl-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"BIO-GOV-INTERNAL","2644256e-7c9b-402c-861c-1be90500c79a","BIO-PROD-INT-EAST-MGMT-RG","bio-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"BISL-GOV-EXTERNAL","f3de17bc-7be9-449a-88f5-560711f2a221","ATC-PROD-EXT-SOUTH-ATC-RG","VABISLSOUTHATCPRDKV1","usgovtexas","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"BISL-GOV-EXTERNAL","f3de17bc-7be9-449a-88f5-560711f2a221","BISL-EXT-EAST-ATCPROD-RG","VABISLEASTATCPRDKV1","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"BMS-GOV-INTERNAL","b0a67ed8-14ea-4e68-83f6-8a7d32ea06d1","BMS-DEVTEST-INT-SOUTH-BMS-RG","vac21keybms800","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"BMS-GOV-INTERNAL","b0a67ed8-14ea-4e68-83f6-8a7d32ea06d1","BMS-PROD-INT-EAST-MGMT-RG","bms-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CAT-GOV-INTERNAL","06386aef-f5eb-457c-aed7-8595cd20c9d5","CAT-PROD-INT-EAST-MGMT-RG","cat-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CDW-RG","cdwdevinteastdevkv1","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CDW-RG","vac20amlcdw8002301663530","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CDW-RG","vac20cdwinteastdevkv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CDW-RG","vac20cdwinteastdevkv802","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CDW-RG","vac20cdwlocaldevkv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CDW-RG","vac20kvcdwtfdev02","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CIDMO-KBS-RG","vac20cdwakv801c22413","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CIDMO-KBS-RG","vac20cdwakv811c22413","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-CORE-UITTEST-RG","vac20cdwakv811p99980","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-DHP-RG","vac20cdwdhpkv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-DR95y6-RG","vac20cdwdr95y6kv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-EXAMPLE-RG","vac20cdwexamplekv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-HDR-RG","HDADEVTESTINTEASTHDRKV1","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-HTH-RG","vac20cdwhthkv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-LCS-RG","vac20cdwlcskv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-LCVDDP-RG","vac20cdwlcvddpkv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-OCC-RG","vac20cdwocckv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-SCS-PPROPS-RG","vac20cdwakv801c21706","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-SCS-PPROPS-RG","vac20cdwakv811c21706","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-SYNTST-RG","vac20cdwsyntstkv801","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-VBA-AUTOVETDATA-RG","vac20cdwakv801c22267","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-VBA-AUTOVETDATA-RG","vac20cdwakv811c22267","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-DEVTEST-INT-EAST-VISN06-CHIO-RG","vac20cdwakv811c22211","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PREPROD-INT-EAST-CIDMO-KBS-RG","vac20cdwakv401c22413","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PREPROD-INT-EAST-CIDMO-KBS-RG","vac20cdwakv411c22413","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PREPROD-INT-EAST-SCS-PPROPS-RG","vac20cdwakv401c21706","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PREPROD-INT-EAST-SCS-PPROPS-RG","vac20cdwakv411c21706","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PREPROD-INT-EAST-VBA-AUTOVETDATA-RG","vac20cdwakv401c22267","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PREPROD-INT-EAST-VBA-AUTOVETDATA-RG","vac20cdwakv411c22267","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PREPROD-INT-EAST-VISN06-CHIO-RG","vac20cdwakv411c22211","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CCTS-RG","vac20cdwcctskv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CCTS-RG","vac20cdwcctskv402","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CCTSPROD-RG","vac20cdwcctskv202","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CDW-RG","vac20cdwinteastprodkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CDW-RG","vac20cdwinteastprodkv202","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CDW-RG","vac20cdwinteaststgkv402","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CDW-RG","vac20cdwpalkv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CDW-RG","vac20kvcdwstg401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CDW-RG","vac20kvcdwtfprod202","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CDW-RG","vac20kvcdwtfstg402","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CIDMO-IPS-RG","vac20cdwakv201c22394","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CIDMO-IPS-RG","vac20cdwakv211c22394","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CIDMO-KBS-RG","vac20cdwakv201c22413","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CIDMO-KBS-RG","vac20cdwakv211c22413","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CIDMODMA-RG","vac20cdwcidmodmakv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CLIO-RG","vac20cdwcliokv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-CORE-AOAI-RG","vac20cdw201aidevops","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-COVIDADE-RG","vac20cdwcovidadekv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-DATAPAT-RG","vac20cdwdatapatkv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-DEVOPS-RG","vac20cdwakv210p18298","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-DHP-RG","vac20cdwdhpkv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-DHPPROD-RG","vac20cdwdhpkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-ELIXIR-RG","vac20cdwelixirkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-FIREARMS-RG","vac20cdwfirearmskv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-FIREARMSPROD-RG","vac20cdwfirearmskv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-HTHPROD-RG","vac20cdwhthkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-LCS-RG","vac20cdwlcskv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-LCSPROD-RG","vac20cdwlcskv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-LCVDA-RG","vac20cdwlcvdakv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-LCVDDP-RG","vac20cdwlcvddpkv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-LCVDDPPROD-RG","vac20cdwlcvddpkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-MGMT-RG","cdw-mgmtkv-prod","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-MNDST-RG","vac20cdwmndstkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-NCCHI-RG","vac20cdwncchikv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-NFS-RG","vac20cdwnfskv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-OCC-RG","vac20cdwocckv401","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-OCCDS-RG","vac20cdwoccdskv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-OCCDS-RG","vac23cdwoccdskv201","usgovarizona","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-OCCPROD-RG","vac20cdwocckv202","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-OMHSPBIAS-RG","vac20cdwaml2005631179001","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-OMHSPBIAS-RG","vac20cdwomhspbiaskv202","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-PACTACT-RG","vac20cdwpactactkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-PPROPS-RG","vac20cdwppropskv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-SCS-ELIXIR-RG","vac20cdwakv201c22888","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-SCS-ELIXIR-RG","vac20cdwakv211c22888","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-SCS-PPROPS-RG","vac20cdwakv201c21706","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-SCS-PPROPS-RG","vac20cdwakv211c21706","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-SLPAP-RG","vac20cdwslpapkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-TAMPA-RG","vac20cdwtampakv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-VBA-AUTOVETDATA-RG","vac20cdwakv201c22267","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-VBA-AUTOVETDATA-RG","vac20cdwakv211c22267","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-VINCINLP-RG","vac20cdwvincinlpkv201","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","CDW-PROD-INT-EAST-VISN06-CHIO-RG","vac20cdwakv211c22211","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","HDA-DEVTEST-INT-EAST-CTO-PHA-RG","vac20hdaakv801c23380","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","HDA-DEVTEST-INT-EAST-CTO-PHA-RG","vac20hdaakv811c23380","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","HDA-DEVTEST-INT-EAST-NCEHC-QUERIPERSD-RG","vac20hdaakv801c23332","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","HDA-DEVTEST-INT-EAST-NCEHC-QUERIPERSD-RG","vac20hdaakv811c23332","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
"CDW-GOV-INTERNAL","97107ad7-bc7f-4696-a5c2-fd242faef941","HDA-DEVTEST-INT-EAST-OCC-DHOA-RG","vac20hdaakv801c22921","usgovvirginia","False","False","False","False","False","False","False","0","False","","False","","False","","False"
